38,34,33,34,26,25,24,22,16,18,16,13,15,14,13,17,14,12,11,13,15,14,16,14,13,10,9,10,13,16,15,9,6,8,7,9,8,7,5,7,6,10,14,13,14,17,16,18,12,7,6,3,4,8,9,4,5,3,2,1,3,3,4,4,5,6,6,3,3,4,5,7,7,9,10,16,14,12,12,11,12,10,13,19,17,21,17,15,14,9,11,14,16,20,19,16,16,12,11,6,
39,34,26,29,22,17,18,11,15,14,15,18,15,14,16,19,21,18,18,17,15,16,18,14,10,7,5,7,8,5,5,5,6,8,12,11,8,9,7,6,7,4,7,9,8,12,16,23,14,11,15,21,25,24,25,32,28,34,29,23,20,23,23,23,28,36,22,24,19,20,20,23,24,25,20,22,20,15,20,18,23,25,18,15,14,13,14,14,11,8,11,9,4,5,5,7,6,3,5,4,
47,33,36,33,33,27,34,25,19,16,14,13,12,19,22,18,13,16,16,17,17,21,21,27,26,24,23,20,18,15,12,11,8,7,6,5,8,4,4,5,4,5,4,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,28,29,28,27,32,28,26,22,19,18,16,11,16,13,14,14,10,8,7,10,8,10,18,15,18,16,19,17,17,19,15,12,12,13,14,12,12,13,11,12,9,10,9,7,8,10,13,16,14,17,22,22,24,18,20,17,20,22,23,23,30,24,14,10,6,7,7,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,28,23,19,22,20,22,18,18,24,22,18,14,7,8,9,11,12,12,7,9,8,9,8,8,8,11,12,14,8,10,8,10,11,12,16,14,13,12,11,16,16,10,11,13,13,18,24,26,26,30,28,23,22,22,19,14,16,12,14,12,14,15,20,18,21,22,22,28,22,20,16,19,21,21,24,24,21,29,32,31,31,27,23,23,18,17,11,11,13,9,7,6,5,7,7,3,4,3,1,
32,33,34,31,25,18,26,23,26,20,20,14,19,15,12,14,11,7,4,3,3,4,8,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,3,5,3,3,4,6,6,6,8,10,14,15,8,7,10,9,11,8,8,9,7,8,9,6,7,11,16,12,14,11,11,13,12,11,11,13,22,15,16,19,20,21,23,19,15,18,13,21,23,28,15,13,10,7,10,11,14,14,18,16,
33,22,25,22,21,18,25,20,21,20,20,25,28,25,28,22,17,16,18,21,16,12,11,10,11,15,16,16,24,27,30,24,30,21,16,18,13,16,21,19,20,21,20,16,18,13,17,21,15,14,12,14,10,9,11,14,16,13,10,9,10,11,11,10,10,12,14,11,10,8,8,9,7,7,10,12,9,9,6,8,8,9,8,10,8,11,12,8,11,11,13,16,11,17,10,10,6,11,10,10,
47,37,34,33,32,28,26,25,17,12,15,10,7,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,36,34,30,23,22,16,11,12,14,16,15,13,12,9,7,8,3,4,6,5,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,34,26,17,16,20,18,12,13,10,14,12,12,16,17,15,18,14,18,21,19,25,24,13,7,5,7,7,7,5,5,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,34,26,34,25,22,23,21,22,21,19,20,22,23,26,27,25,21,20,15,17,16,22,20,19,17,12,7,4,5,6,5,8,8,13,8,8,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,32,26,24,18,13,11,11,14,11,12,7,4,6,8,8,3,4,4,4,4,2,4,5,9,7,7,10,13,15,12,18,19,20,24,26,24,23,16,19,16,10,9,6,6,5,3,5,7,8,9,11,10,8,6,8,10,8,5,7,4,2,2,2,5,5,4,3,2,4,5,6,4,7,7,7,8,10,8,8,13,14,11,16,11,10,16,14,12,13,11,7,6,4,6,6,5,3,2,2,
43,35,32,29,23,18,16,20,20,20,24,27,28,22,19,24,20,15,15,19,21,19,21,20,14,8,7,9,10,8,7,6,12,13,13,8,11,13,7,6,4,5,7,6,9,9,7,5,4,5,6,7,8,7,7,10,9,13,14,19,19,21,14,14,14,14,14,18,20,19,21,17,16,16,15,20,22,22,14,22,25,22,20,10,8,6,4,4,3,4,1,0,0,0,0,0,0,0,0,0,
36,25,32,26,27,26,26,30,23,26,21,16,15,15,16,14,12,13,12,11,14,10,11,10,12,10,5,9,8,8,8,14,14,14,10,8,7,8,6,11,11,6,4,5,3,4,5,2,3,5,3,3,5,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,38,21,24,23,23,26,25,22,23,22,18,18,14,6,1,4,6,6,5,6,10,10,6,2,6,8,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,34,33,30,27,29,18,11,10,8,6,6,4,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,25,21,13,8,8,7,5,6,2,2,3,3,5,4,4,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,35,30,27,25,24,20,19,22,16,16,17,19,16,18,11,13,21,23,26,24,18,13,10,8,9,13,15,16,14,17,20,19,17,23,16,20,20,20,17,19,20,17,14,13,12,12,13,10,11,10,10,14,16,15,14,9,8,12,9,9,10,13,16,14,12,10,10,11,12,6,7,13,16,15,11,11,12,12,16,20,21,17,15,18,21,22,17,15,12,15,16,12,16,21,16,13,15,14,15,
43,36,37,35,27,31,24,25,26,26,28,24,24,21,20,15,17,12,11,17,16,16,17,15,15,9,10,16,14,13,14,16,20,13,10,8,7,7,5,6,5,6,6,8,10,11,11,15,11,12,12,9,9,8,10,10,14,13,6,6,13,9,7,11,15,17,18,17,22,26,18,17,15,10,13,9,14,10,8,7,12,10,11,12,13,10,8,7,10,4,2,3,4,3,2,2,3,4,6,8,
38,32,26,28,23,18,18,17,13,8,8,11,9,12,12,13,14,10,10,11,11,11,16,16,20,21,22,26,23,23,22,22,20,20,14,17,19,20,13,14,18,20,26,24,22,19,19,19,21,20,19,11,13,10,7,7,2,4,3,3,3,2,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,35,40,40,32,25,21,21,19,19,20,24,23,19,15,20,11,9,11,9,11,10,7,7,5,4,5,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,26,32,27,23,28,32,33,28,23,20,18,18,16,14,14,16,15,8,11,8,10,12,13,6,7,10,7,6,4,3,3,3,3,2,2,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,29,27,22,19,21,23,22,21,18,16,15,11,9,5,5,4,3,4,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,37,32,29,34,23,22,19,17,18,19,21,24,27,28,30,17,11,7,7,10,15,12,13,16,16,18,18,16,20,17,19,30,20,19,20,16,9,9,9,12,13,14,17,14,11,8,10,11,9,13,11,14,14,14,17,17,19,21,20,21,22,25,23,16,13,10,12,12,12,15,10,12,13,15,20,14,12,9,7,6,6,3,2,4,3,2,3,6,7,9,10,10,7,9,3,1,1,1,1,
38,32,24,19,13,14,16,13,13,14,19,19,25,22,26,25,19,21,16,12,18,20,25,23,26,24,14,15,14,11,11,15,10,12,11,11,15,12,11,13,14,15,12,13,11,11,11,10,10,15,20,16,19,16,18,17,16,13,13,12,8,6,6,5,3,2,4,7,5,9,13,12,9,10,10,12,10,11,12,16,15,17,14,16,16,14,12,17,18,24,27,21,16,10,8,7,10,8,5,8,
35,30,25,20,15,17,15,18,23,22,18,19,10,12,20,9,6,6,6,7,3,4,6,6,8,9,10,13,13,15,16,20,23,24,28,15,12,12,16,22,22,22,24,26,25,23,21,22,28,20,16,16,15,15,14,14,11,16,12,9,10,10,9,10,14,16,15,18,24,17,12,10,13,15,16,16,20,14,18,23,24,23,24,20,14,14,14,9,10,9,7,10,9,12,13,11,9,12,10,6,
35,35,33,29,19,17,16,13,17,20,14,10,9,10,11,10,7,10,8,9,9,14,17,18,21,15,14,14,14,11,17,11,14,13,14,12,16,19,23,25,19,13,16,9,6,4,5,9,8,6,4,3,4,4,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,23,17,13,15,15,17,18,21,20,23,19,14,15,21,19,14,13,13,14,10,10,11,14,14,13,14,13,11,11,15,15,14,17,16,18,20,13,14,16,11,15,16,17,19,19,19,18,24,28,26,22,15,8,6,7,9,7,6,8,10,12,10,12,18,17,23,23,24,25,20,20,19,16,14,14,15,15,13,11,9,8,8,6,7,11,13,11,13,17,20,24,24,22,12,12,8,10,14,12,
40,36,26,19,15,9,6,5,7,4,6,8,10,14,16,14,12,22,24,27,20,24,18,21,15,11,14,13,10,12,14,13,9,8,11,11,12,8,6,5,5,4,4,5,4,5,6,7,9,8,9,7,11,9,8,9,8,10,12,15,15,13,11,17,15,14,12,11,14,17,18,16,12,16,19,15,13,15,16,15,15,9,9,8,10,14,15,9,13,17,13,17,16,21,24,18,17,21,19,24,
43,32,35,35,29,25,27,28,21,18,13,17,15,14,13,16,13,14,10,9,5,4,4,2,3,4,2,2,1,3,1,1,3,3,6,4,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,33,29,28,28,25,23,19,14,18,21,20,16,16,16,15,20,20,22,17,12,12,14,16,14,17,22,18,16,11,10,10,10,10,10,15,16,18,15,17,13,14,9,7,5,4,6,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,39,26,29,31,39,35,27,27,29,30,30,22,22,19,15,20,17,15,15,16,17,14,14,18,16,14,17,12,10,8,6,5,6,5,8,9,15,15,16,12,10,13,14,14,13,18,23,22,15,18,16,22,18,16,15,15,17,20,18,15,14,13,12,14,15,12,11,15,17,17,13,12,12,12,9,8,8,12,10,6,6,5,8,9,10,6,3,3,3,3,5,4,1,0,0,0,0,0,0,
42,36,29,29,30,30,30,28,23,21,22,26,26,28,29,26,26,16,22,16,12,9,9,4,5,10,14,16,17,15,17,18,13,19,16,10,7,5,3,4,6,4,6,5,10,12,10,11,14,20,14,14,16,23,17,15,11,18,16,9,7,8,8,7,7,7,6,5,8,8,12,8,8,7,6,7,6,3,3,5,6,7,3,1,1,1,2,1,2,2,2,4,4,5,9,13,9,10,8,5,
36,32,37,32,24,24,19,22,19,17,20,18,13,11,13,16,20,24,22,20,20,15,18,14,14,11,14,13,16,11,16,15,14,11,13,14,14,12,13,16,21,18,22,13,12,8,4,5,4,9,12,15,17,17,16,13,15,16,14,12,8,13,11,9,7,6,6,8,7,3,2,3,5,6,5,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,38,28,22,23,26,25,20,19,18,16,15,15,14,11,9,6,8,11,9,12,16,19,15,20,18,21,21,22,27,23,23,26,23,22,19,18,21,15,16,11,7,8,9,9,20,20,9,9,10,13,11,15,20,17,19,17,20,24,21,16,17,17,24,20,19,19,16,22,20,17,15,14,12,11,14,14,14,7,13,12,10,13,8,10,4,5,7,13,17,19,17,17,13,11,17,11,13,15,22,
37,28,27,21,17,15,10,12,13,16,23,22,23,19,16,18,17,12,12,13,7,8,10,5,9,13,15,17,18,15,11,12,9,9,9,10,7,10,11,13,16,14,13,11,13,11,12,12,16,15,16,17,20,14,20,15,17,15,21,17,12,10,10,10,9,6,5,5,4,7,6,12,10,13,14,13,16,17,20,23,21,20,25,22,15,18,23,19,18,26,20,19,21,18,22,15,13,17,19,16,
36,29,18,20,21,15,18,22,22,21,15,13,8,10,5,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,45,34,32,33,26,31,22,18,16,12,9,12,12,14,12,16,16,18,16,17,15,17,19,18,16,21,25,26,26,20,17,21,25,19,18,19,22,21,21,23,22,16,11,12,13,8,4,5,4,4,2,2,4,4,5,8,10,11,6,8,12,16,18,16,16,15,16,13,16,17,11,11,11,12,17,13,17,16,11,13,17,18,17,15,16,14,10,11,14,11,15,14,9,12,10,9,7,5,9,
46,36,25,19,15,18,12,12,13,15,15,14,12,15,12,14,16,19,18,18,18,16,12,12,10,9,10,16,17,18,20,12,17,19,20,18,20,25,26,24,27,26,28,23,22,23,22,21,21,22,24,25,23,24,24,20,15,15,18,16,8,7,7,13,13,15,17,16,13,11,14,17,19,17,11,10,9,10,11,9,15,14,12,11,9,9,9,9,10,9,8,14,12,11,16,19,14,10,10,12,
46,31,28,21,19,16,13,12,12,13,8,8,9,11,6,6,9,5,4,5,7,5,4,3,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,29,25,21,21,24,22,27,22,19,19,15,15,14,15,18,24,19,12,13,12,10,9,9,9,13,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,37,34,28,27,31,30,31,33,28,17,20,22,17,20,21,15,10,11,11,10,15,11,12,9,10,11,11,7,8,11,15,18,12,15,12,9,10,5,3,2,2,2,2,2,2,2,2,2,1,2,3,4,2,1,2,3,3,6,12,17,17,14,15,16,14,14,15,15,16,13,17,8,9,12,13,18,20,19,19,22,26,22,24,19,13,14,15,21,18,19,15,13,20,12,11,13,10,7,7,
44,35,26,26,20,17,14,16,12,17,14,13,9,9,6,6,7,8,4,4,3,3,8,5,6,5,5,6,6,8,8,8,10,13,14,16,14,12,16,18,18,16,12,17,20,14,19,17,17,15,9,7,5,7,6,6,8,7,11,12,9,8,7,7,7,7,7,6,6,8,7,8,12,17,14,11,9,9,7,4,6,9,7,8,9,7,7,7,5,6,8,4,2,2,2,3,2,4,5,8,
33,24,27,22,21,22,16,11,7,7,8,10,11,15,11,8,9,6,9,8,12,15,13,16,14,17,15,12,10,11,9,12,12,7,7,8,5,4,6,6,7,5,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,29,26,29,22,17,11,18,13,14,15,16,14,19,19,17,21,18,19,16,15,12,11,11,13,7,8,10,11,16,20,25,20,18,15,14,9,10,5,9,5,2,3,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,34,30,22,27,27,28,23,19,19,16,17,15,15,17,9,5,4,4,5,4,9,9,7,6,8,4,4,6,5,7,9,16,14,18,9,8,6,4,5,7,8,9,10,10,12,12,11,14,15,17,21,17,20,17,13,18,18,18,13,10,8,7,6,11,13,15,9,12,19,19,23,13,13,17,15,14,12,6,5,5,7,10,9,7,7,9,12,10,11,8,9,5,7,6,7,6,7,6,7,
41,37,29,24,18,12,13,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,31,26,19,19,22,22,24,26,29,29,29,30,22,17,18,15,22,22,22,25,16,16,16,11,8,6,2,2,3,3,3,3,3,10,11,9,11,10,9,12,18,16,15,13,14,15,13,17,20,18,14,17,14,17,15,16,14,16,18,22,25,23,23,20,14,13,9,11,13,12,11,9,15,13,16,15,10,9,7,7,10,7,8,7,9,10,11,8,10,12,9,5,3,4,4,2,0,0,0,
36,35,33,27,27,28,24,22,23,19,14,11,11,7,8,8,7,8,10,9,10,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
